396755498,396755498,Mon Dec 24 01:09:27 +0000 2012,283016503782158338,Что лучше гелакси или айфон? #дешевоайфон5,web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 02:09:27
396755498,396755498,Mon Dec 24 01:07:39 +0000 2012,283016050264641537,а там айфон? или все-таки самсунг?))) #дешевоайфон5,web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 02:07:39
396755498,396755498,Mon Dec 24 00:46:17 +0000 2012,283010674844643329,у меня айфон!!))) #дешевоайфон5,web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:46:17
396755498,396755498,Mon Dec 24 00:44:32 +0000 2012,283010233591296001,У МЕНЯ АЙФОН СЛОМАЛСЯ(((( Я НЕ СМОГУ С ВАМИ СИДЕТЬ #дешевоайфон5,web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:44:32
396755498,396755498,Mon Dec 24 00:42:43 +0000 2012,283009778203127808,"хватит мучить айфон, пиши лекцию :) #дешевоайфон5",web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:42:43
396755498,396755498,Mon Dec 24 00:40:32 +0000 2012,283009226526298113,круто пацан подарит один айфон))) мимими #дешевоайфон5,web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:40:32
396755498,396755498,Mon Dec 24 00:33:32 +0000 2012,283007463664541697,"Макс , ты чё  дал! разбил Гелакси с 3 разбил айфон 4 и хочешь пятый купить?? откуда у тебя деньки..поделись с родной..... #дешевоайфон5",web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:33:32
396755498,396755498,Mon Dec 24 00:22:09 +0000 2012,283004599210737665,"даже айфон уже не хочу. мне разонравилься! по-моему , WP лучше #дешевоайфон5",web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:22:09
396755498,396755498,Mon Dec 24 00:20:19 +0000 2012,283004141574426626,"Опять айфон исправил, молодчинка #дешевоайфон5",web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:20:19
396755498,396755498,Mon Dec 24 00:13:05 +0000 2012,283002320822861824,"ну у тебяже айфон,я же не знаю нашел ты решение с их комнокартами))) #дешевоайфон5",web,,0,0,,,,,0,0,0,1,0,0,2012-12-24 01:13:05
396755498,396755498,Mon Dec 03 09:12:43 +0000 2012,275527975313735680,"RT @MaksMorgun: Уникальный инфопродукт ""Нет очкам"". Благодаря нам вы сможете снять свои очки без операции. Наш продукт платный.  http:// ...",web,,0,0,,,,,164423,0,0,0,0,1,2012-12-03 10:12:43
396755498,396755498,Sat Oct 27 16:40:53 +0000 2012,262232411167944704,"RT @prosto77172: Бросайте курить, курение не показывает насколько вы крут. Курение - это способ убежать от себя в дыму сигареты.",web,,0,0,,,,,60656,0,0,0,0,1,2012-10-27 18:40:53
396755498,396755498,Fri Oct 26 07:22:04 +0000 2012,261729390319255553,“ОАО «Концерн «Монарх»” какое самоуверенное название  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 09:22:04
396755498,396755498,Fri Oct 26 07:16:07 +0000 2012,261727896605966336,"Не верится, но по слухам  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 09:16:07
396755498,396755498,Fri Oct 26 07:12:09 +0000 2012,261726897082355712,Эта схема до сих пор действует?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 09:12:09
396755498,396755498,Fri Oct 26 07:07:03 +0000 2012,261725612710965249,#ОлимпиадыНеБудет  Кто же такой щедрый что продвигает это?,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 09:07:03
396755498,396755498,Fri Oct 26 07:02:58 +0000 2012,261724584154382336,"#ОлимпиадыНеБудет  путин, да не идеал, но и нет альтернативы реальной",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 09:02:58
396755498,396755498,Fri Oct 26 06:58:40 +0000 2012,261723503911399424,ООО «Энергогруп» настолько приближен к власти?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:58:40
396755498,396755498,Fri Oct 26 06:54:07 +0000 2012,261722358371450881,Где таких чиновников учат? #ОлимпиадыНеБудет ! http://t.co/uNu5AeN8,web,,0,0,,,,,0,0,0,1,1,0,2012-10-26 08:54:07
396755498,396755498,Fri Oct 26 06:50:10 +0000 2012,261721363583205376,Таким образом Россия не уйдет далеко ни в одной области...  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:50:10
396755498,396755498,Fri Oct 26 06:45:52 +0000 2012,261720281977077760,"#ОлимпиадыНеБудет , всегда так в нашей стране",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:45:52
396755498,396755498,Fri Oct 26 06:41:08 +0000 2012,261719089888768000,"На чем тольно не пилят строители олимпийских объектов, противно!  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:41:08
396755498,396755498,Fri Oct 26 06:36:45 +0000 2012,261717989261467648,"#ОлимпиадыНеБудет , а что, не успеют ничего построить?",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:36:45
396755498,396755498,Fri Oct 26 06:32:31 +0000 2012,261716922784157697,И это всё останется безнаказанным? Я в шоке!  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:32:31
396755498,396755498,Fri Oct 26 06:28:35 +0000 2012,261715931284267008,Эта схема до сих пор действует?!  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:28:35
396755498,396755498,Fri Oct 26 06:23:17 +0000 2012,261714601165602817,"#ОлимпиадыНеБудет  ? Что за шум, а драки нет?",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:23:17
396755498,396755498,Fri Oct 26 06:18:02 +0000 2012,261713276830896128,"#ОлимпиадыНеБудет !, а что, не успеют ничего построить? http://t.co/uNu5AeN8",web,,0,0,,,,,0,0,0,1,1,0,2012-10-26 08:18:02
396755498,396755498,Fri Oct 26 06:13:47 +0000 2012,261712208789123072,"#ОлимпиадыНеБудет , а что будет тогда…",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:13:47
396755498,396755498,Fri Oct 26 06:12:56 +0000 2012,261711995793981441,Гребнева напилила на нормальный срок   #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:12:56
396755498,396755498,Fri Oct 26 06:12:22 +0000 2012,261711851891613696,#ОлимпиадыНеБудет   это наша русская проблема - коррупция,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:12:22
396755498,396755498,Fri Oct 26 06:10:50 +0000 2012,261711466967744512,#ОлимпиадыНеБудет  Есть такая профессия-Родину продавать!,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:10:50
396755498,396755498,Fri Oct 26 06:08:40 +0000 2012,261710921280413696,"#ОлимпиадыНеБудет , не зря, не зря народ шутит…",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:08:40
396755498,396755498,Fri Oct 26 06:06:30 +0000 2012,261710375534354432,ООО «Энергогруп» к моменту окончания строительства уже было на грани банкротства  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:06:30
396755498,396755498,Fri Oct 26 06:04:57 +0000 2012,261709985451495424,"Гребева, ваша следующая остановка — нары   #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:04:57
396755498,396755498,Fri Oct 26 06:03:01 +0000 2012,261709496827645952,Вот что это за проблемы?  #ОлимпиадыНеБудет  … из-за нашего традиционного воровства…,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:03:01
396755498,396755498,Fri Oct 26 06:01:15 +0000 2012,261709053141590016,Самое время задуматься о ужесточении наказаний за экономические преступления!  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 08:01:15
396755498,396755498,Fri Oct 26 05:59:21 +0000 2012,261708576895139840,#ОлимпиадыНеБудет  Если бы у каждого была бы возможность то он бы тоже наварился,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:59:21
396755498,396755498,Fri Oct 26 05:57:47 +0000 2012,261708181514878976,#ОлимпиадыНеБудет  Только и делают что воруют,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:57:47
396755498,396755498,Fri Oct 26 05:56:41 +0000 2012,261707906754428928,Почему я не сын чиновника…? #ОлимпиадыНеБудет !,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:56:41
396755498,396755498,Fri Oct 26 05:55:14 +0000 2012,261707538544852992,"#ОлимпиадыНеБудет  чтобы считать кого-то виновным, по закону, он должен быть приговорен вступившим в законную силу приговором суда",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:55:14
396755498,396755498,Fri Oct 26 05:53:46 +0000 2012,261707172675723264,Воровство – бич России…  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:53:46
396755498,396755498,Fri Oct 26 05:52:23 +0000 2012,261706821021097984,#ОлимпиадыНеБудет  Путин прокотролирует чтобы все прошло на уровне,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:52:23
396755498,396755498,Fri Oct 26 05:50:27 +0000 2012,261706338017611776,"#ОлимпиадыНеБудет !, а что будет тогда? Не понял",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:50:27
396755498,396755498,Fri Oct 26 05:47:40 +0000 2012,261705636117610498,#ОлимпиадыНеБудет  это не жадность! Это уже наглость!,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:47:40
396755498,396755498,Fri Oct 26 05:47:34 +0000 2012,261705612340125697,Не к добру это всё)  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:47:34
396755498,396755498,Fri Oct 26 05:42:25 +0000 2012,261704313716486144,#ОлимпиадыНеБудет  ! Пугают тут нас сочинцев…,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:42:25
396755498,396755498,Fri Oct 26 05:41:05 +0000 2012,261703980416135171,роспилу нет раздел Гребневу до рубля)   #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:41:05
396755498,396755498,Fri Oct 26 05:34:58 +0000 2012,261702440674541568,Почему им до сих пор дают заказы???!!!!!!!!!!  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 07:34:58
396755498,396755498,Fri Oct 26 04:52:40 +0000 2012,261691795073810434,#ОлимпиадыНеБудет  Есть такая профессия-Родину продавать!,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:52:40
396755498,396755498,Fri Oct 26 04:52:32 +0000 2012,261691761297072128,"Интересная статья, под названием  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:52:32
396755498,396755498,Fri Oct 26 04:52:09 +0000 2012,261691665109098497,"#ОлимпиадыНеБудет  , конечно не будет с таким уровнем коррупции",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:52:09
396755498,396755498,Fri Oct 26 04:51:54 +0000 2012,261691602706235392,"Моносов Л.А. – сын которого владеет  ОАО «Концерн «Монарх», успел поработать на олимпиаде  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:51:54
396755498,396755498,Fri Oct 26 04:51:42 +0000 2012,261691549673463808,"#ОлимпиадыНеБудет !, всегда так в нашей стране",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:51:42
396755498,396755498,Fri Oct 26 04:51:34 +0000 2012,261691518593671168,Какую любопытную схему описывает автор #ОлимпиадыНеБудет !,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:51:34
396755498,396755498,Fri Oct 26 04:51:10 +0000 2012,261691419020906496,Ну сколько можно воровать?? #ОлимпиадыНеБудет !,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:51:10
396755498,396755498,Fri Oct 26 04:50:52 +0000 2012,261691340998463488,"#ОлимпиадыНеБудет  ГК «Олимпстрой», сплошные с ним косяки…",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:50:52
396755498,396755498,Fri Oct 26 04:50:12 +0000 2012,261691174241316865,"#ОлимпиадыНеБудет  все умрут, а я останусь",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:50:12
396755498,396755498,Fri Oct 26 04:49:32 +0000 2012,261691004992749569,ООО «Энергогруп» настолько приближен к власти?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:49:32
396755498,396755498,Fri Oct 26 04:48:18 +0000 2012,261690696585592832,Очень любопытная статья -  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:48:18
396755498,396755498,Fri Oct 26 04:48:04 +0000 2012,261690635738808322,Они в московскую мэрию приходят только воровать?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:48:04
396755498,396755498,Fri Oct 26 04:47:50 +0000 2012,261690580134924289,#ОлимпиадыНеБудет  ? Или это шутка опять?,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:47:50
396755498,396755498,Fri Oct 26 04:46:36 +0000 2012,261690267734798337,"#ОлимпиадыНеБудет   я надеюсь, что этого Моносова уволили из ГК « #ОлимпиадыНеБудет  , всегда так в нашей стране",web,,0,0,,,,,0,0,0,2,0,0,2012-10-26 06:46:36
396755498,396755498,Fri Oct 26 04:46:11 +0000 2012,261690163359526912,"В строительстве принимало участие ОАО «Концерн «Монарх», возглавляемое на тот момент Гребневой М.Е. Любопытно… #ОлимпиадыНеБудет !",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:46:11
396755498,396755498,Fri Oct 26 04:45:24 +0000 2012,261689967892369409,"#ОлимпиадыНеБудет  Ох уж этот ГК «Олимпстрой», сплошные будут с ним проблемы…",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:45:24
396755498,396755498,Fri Oct 26 04:45:02 +0000 2012,261689873839308801,"такие чиновники, как Гребнева, нам не нужны!   #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:45:02
396755498,396755498,Fri Oct 26 04:43:47 +0000 2012,261689560990355457,#ОлимпиадыНеБудет   Все хотят быть счастливыми,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:43:47
396755498,396755498,Fri Oct 26 04:43:21 +0000 2012,261689449547698176,Почему не сделать всё просто качественно?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:43:21
396755498,396755498,Fri Oct 26 04:41:45 +0000 2012,261689047192326144,"Смешно, что они так нагло воруют в этом  ГК «Олимпстрой»…  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:41:45
396755498,396755498,Fri Oct 26 04:40:28 +0000 2012,261688724914597888,"#ОлимпиадыНеБудет , а что, не успеют ничего построить?",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:40:28
396755498,396755498,Fri Oct 26 04:38:36 +0000 2012,261688253126676480,Где таких чиновников учат?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:38:36
396755498,396755498,Fri Oct 26 04:38:28 +0000 2012,261688219400273920,Новость дня! Говорят  #ОлимпиадыНеБудет  .,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:38:28
396755498,396755498,Fri Oct 26 04:38:01 +0000 2012,261688107282354177,"#ОлимпиадыНеБудет ! очень надеюсь, что этого Моносова уволили из ГК «Олимпстрой»?",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:38:01
396755498,396755498,Fri Oct 26 04:37:42 +0000 2012,261688026864947200,Не прошла у московских чиновников традиция воровать? #ОлимпиадыНеБудет !,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:37:42
396755498,396755498,Fri Oct 26 04:37:15 +0000 2012,261687913975279616,"#ОлимпиадыНеБудет !, а что будет тогда? Не понял…",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:37:15
396755498,396755498,Fri Oct 26 04:36:38 +0000 2012,261687760790880256,"Нас обманут, а как следствие -   #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:36:38
396755498,396755498,Fri Oct 26 04:36:16 +0000 2012,261687669426376704,#ОлимпиадыНеБудет  Всё это так мерзко и противно (потому что без меня воруют и мне завидно).,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:36:16
396755498,396755498,Fri Oct 26 04:30:21 +0000 2012,261686179055935488,"#ОлимпиадыНеБудет  , как же мы к этому привыкли…",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:30:21
396755498,396755498,Fri Oct 26 04:29:43 +0000 2012,261686017378111489,Моносов  успел поработать в ГК «Олимпстрой»  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:29:43
396755498,396755498,Fri Oct 26 04:28:49 +0000 2012,261685791112187904,"#ОлимпиадыНеБудет  чтобы считать кого-то виновным, по закону, он должен быть приговорен вступившим в законную силу приговором суда",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:28:49
396755498,396755498,Fri Oct 26 04:27:52 +0000 2012,261685554326929408,ОАО «Концерн «Монарх» пилит бюджет. http://t.co/bQcwiqt6  #ОлимпиадыНеБудет   по ходу.,web,,0,0,,,,,0,0,0,1,1,0,2012-10-26 06:27:52
396755498,396755498,Fri Oct 26 04:26:32 +0000 2012,261685219797635072,#ОлимпиадыНеБудет   Ворьё сплошное...,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:26:32
396755498,396755498,Fri Oct 26 04:23:43 +0000 2012,261684509647441923,"#ОлимпиадыНеБудет  , всегда так в нашей стране",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:23:43
396755498,396755498,Fri Oct 26 04:21:15 +0000 2012,261683887267270656,"Моносов Л.А. – сын которого владеет  ОАО «Концерн «Монарх», успел поработать на олимпиаде  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:21:15
396755498,396755498,Fri Oct 26 04:20:31 +0000 2012,261683702185226240,"#ОлимпиадыНеБудет , это провал... http://t.co/bQcwiqt6",web,,0,0,,,,,0,0,0,1,1,0,2012-10-26 06:20:31
396755498,396755498,Fri Oct 26 04:19:59 +0000 2012,261683571369054208,"В строительстве принимало участие ОАО «Концерн «Монарх», возглавляемое на тот момент Гребневой М.Е. Любопытно!  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:19:59
396755498,396755498,Fri Oct 26 04:19:54 +0000 2012,261683546563952642,Почему блин они не могут честно работать?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:19:54
396755498,396755498,Fri Oct 26 04:16:40 +0000 2012,261682733854650368,"#ОлимпиадыНеБудет  ""Отловить такие схемы правоохранительным органам очень сложно""",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:16:40
396755498,396755498,Fri Oct 26 04:16:09 +0000 2012,261682605739630592,"#ОлимпиадыНеБудет  Вот из-за таких как Моносов и страдают честные люди, сажать таких надо!",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:16:09
396755498,396755498,Fri Oct 26 04:15:08 +0000 2012,261682349153062912,#ОлимпиадыНеБудет  Поди и на инвалидах навариваются,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:15:08
396755498,396755498,Fri Oct 26 04:12:38 +0000 2012,261681720514977792,#ОлимпиадыНеБудет  из-за коррупции ! И что делать с этим? Я не могу найти ответ.,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:12:38
396755498,396755498,Fri Oct 26 04:12:04 +0000 2012,261681577241751552,"Читаем пост http://t.co/bQcwiqt6, сопоставляем факты и офигеваем с того, что  #ОлимпиадыНеБудет  !",web,,0,0,,,,,0,0,0,1,1,0,2012-10-26 06:12:04
396755498,396755498,Fri Oct 26 04:11:00 +0000 2012,261681308957278208,#ОлимпиадыНеБудет   олимпиада даст многое стране,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:11:00
396755498,396755498,Fri Oct 26 04:04:39 +0000 2012,261679712517099520,"#ОлимпиадыНеБудет , не зря, не зря народ шутит!",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:04:39
396755498,396755498,Fri Oct 26 04:04:00 +0000 2012,261679547072778240,чиновники такие чиновники...   #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:04:00
396755498,396755498,Fri Oct 26 04:02:12 +0000 2012,261679096306749440,Какую любопытную схему описывает автор #ОлимпиадыНеБудет !,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:02:12
396755498,396755498,Fri Oct 26 04:01:15 +0000 2012,261678854979067905,"#ОлимпиадыНеБудет  из-за воровства и кумовства? Я не могу найти ответ, но надеюсь, что нет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:01:15
396755498,396755498,Fri Oct 26 04:00:27 +0000 2012,261678652545191937,"#ОлимпиадыНеБудет , конечно не будет с таким уровнем коррупции!",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 06:00:27
396755498,396755498,Fri Oct 26 03:59:41 +0000 2012,261678459925979136,"Стыдно должно быть всем, кто это допустил  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 05:59:41
396755498,396755498,Fri Oct 26 03:59:18 +0000 2012,261678366137147393,Гребнева даже газоны имой может делать за бюджетные миллионы   #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 05:59:18
396755498,396755498,Fri Oct 26 03:58:12 +0000 2012,261678089652801537,Моносов – сын которого владеет  засветившейся компанией успел поработать на олимпиаде  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 05:58:12
396755498,396755498,Fri Oct 26 03:57:21 +0000 2012,261677873587441664,чего и следовало ожидать...  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 05:57:21
396755498,396755498,Fri Oct 26 03:54:54 +0000 2012,261677256567562241,"Не верится, но по слухам  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 05:54:54
396755498,396755498,Fri Oct 26 03:54:19 +0000 2012,261677112237367296,Моносов  успел поработать в ГК «Олимпстрой»  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 05:54:19
396755498,396755498,Fri Oct 26 03:03:00 +0000 2012,261664197610442752,То есть как это  #ОлимпиадыНеБудет  ??? вы шутите???????,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 05:03:00
396755498,396755498,Fri Oct 26 02:58:41 +0000 2012,261663108068679680,И это всё останется безнаказанным? Я в шоке…  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 04:58:41
396755498,396755498,Fri Oct 26 02:57:52 +0000 2012,261662904632360960,Ну сколько можно воровать?!  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 04:57:52
396755498,396755498,Fri Oct 26 02:56:32 +0000 2012,261662566986690561,"#ОлимпиадыНеБудет , опять распилят наши деньги?!  http://t.co/bQcwiqt6",web,,0,0,,,,,0,0,0,1,1,0,2012-10-26 04:56:32
396755498,396755498,Fri Oct 26 02:51:53 +0000 2012,261661397698625537,"Гребнева, ты жулик и вор   #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 04:51:53
396755498,396755498,Fri Oct 26 02:49:48 +0000 2012,261660875595870209,Они в московскую мэрию приходят только воровать?  #ОлимпиадыНеБудет,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 04:49:48
396755498,396755498,Fri Oct 26 02:48:47 +0000 2012,261660619990765569,"#ОлимпиадыНеБудет  очень надеюсь, что этого Моносова уволили из ГК «Олимпстрой»? http://t.co/uNu5AeN8",web,,0,0,,,,,0,0,0,1,1,0,2012-10-26 04:48:47
396755498,396755498,Fri Oct 26 02:47:58 +0000 2012,261660412238524417,"#ОлимпиадыНеБудет  Путин тут не при чем, гнилые люди есть везде и вокруг нас в том числе!",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 04:47:58
396755498,396755498,Fri Oct 26 02:47:08 +0000 2012,261660202196148224,#ОлимпиадыНеБудет  Неужели система настолько ослабла что ворует каждый,web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 04:47:08
396755498,396755498,Fri Oct 26 02:45:53 +0000 2012,261659887728214016,"Думаю, что главная проблема – наплевательство общества на такие ситуации  #ОлимпиадыНеБудет",web,,0,0,,,,,0,0,0,1,0,0,2012-10-26 04:45:53
