id,dataset,classification
1127165706,FSF,neutral
1127167910,FSF,neutral
1127173856,FSF,neutral
1127177594,FSF,human
1127183491,FSF,human
1127186004,FSF,human
1127193253,FSF,human
1127205985,FSF,human
1127216318,FSF,neutral
1127218854,FSF,human
1127237954,FSF,neutral
1127238390,FSF,neutral
1127241931,FSF,human
1127260807,FSF,neutral
1127260830,FSF,bot
1127286650,FSF,human
1127292505,FSF,human
1127295116,FSF,human
1127297354,FSF,human
1127302868,FSF,neutral
1127303257,FSF,human
1127305652,FSF,human
1127314142,FSF,neutral
1127315730,FSF,neutral
1127321995,FSF,human
1127324448,FSF,human
1127332626,FSF,human
1127347267,FSF,neutral
1127356506,FSF,human
1127371730,FSF,human
1127373948,FSF,bot
1127389794,FSF,human
1127391530,FSF,human
1127400348,FSF,neutral
1127411401,FSF,human
1127412650,FSF,human
1127420304,FSF,human
1127433188,FSF,neutral
1127455501,FSF,human
1127457121,FSF,human
1127465958,FSF,human
1127478085,FSF,human
1127478864,FSF,neutral
1127484458,FSF,human
1127492659,FSF,human
1127500874,FSF,human
1127510060,FSF,neutral
1127515314,FSF,neutral
1127536843,FSF,human
1127547493,FSF,human
1127575758,FSF,human
1127578410,FSF,neutral
1127581338,FSF,human
1127582702,FSF,human
1127585838,FSF,human
1127587958,FSF,human
1127590879,FSF,human
1127622661,FSF,human
1127632998,FSF,human
1127645011,FSF,human
1127646002,FSF,human
1127680646,FSF,human
1127687125,FSF,neutral
1127688234,FSF,human
1127708762,FSF,human
1127733422,FSF,human
1127751793,FSF,human
1127757781,FSF,human
1127769554,FSF,neutral
1127771377,FSF,neutral
1127772014,FSF,neutral
1127772061,FSF,human
1127789000,FSF,human
1127809698,FSF,neutral
1127816366,FSF,human
1127822533,FSF,neutral
1127827542,FSF,bot
1127828666,FSF,neutral
1127833051,FSF,human
1127833470,FSF,human
1127838836,FSF,bot
1127839795,FSF,neutral
1127841853,FSF,neutral
1127844894,FSF,neutral
1127846953,FSF,neutral
1127847366,FSF,neutral
1127849112,FSF,bot
1127880368,FSF,neutral
1127891892,FSF,human
1127892150,FSF,human
1127894718,FSF,neutral
1127910840,FSF,human
1127911933,FSF,human
1127914004,FSF,bot
1127928967,FSF,neutral
1127942606,FSF,human
1127946307,FSF,human
1127948335,FSF,human
1127956224,FSF,neutral
1127963340,FSF,neutral
1127990198,FSF,neutral
1127992975,FSF,human
1128007729,FSF,human
1128012338,FSF,neutral
1128062406,FSF,human
1128096152,FSF,human
1128100808,FSF,human
1128144613,FSF,bot
1128183726,FSF,human
1128187680,FSF,human
1128223321,FSF,neutral
1128246662,FSF,neutral
1128246877,FSF,neutral
1128250548,FSF,neutral
1128251834,FSF,neutral
1128254628,FSF,human
1128259464,FSF,human
1128263910,FSF,neutral
1128269808,FSF,bot
1128284804,FSF,bot
1128300438,FSF,neutral
1128302586,FSF,bot
1128304272,FSF,neutral
1128315416,FSF,neutral
1128338522,FSF,human
1128339972,FSF,neutral
1128353106,FSF,bot
1128355266,FSF,neutral
1128356431,FSF,bot
1128358752,FSF,neutral
1128360218,FSF,human
1128361064,FSF,human
1128363565,FSF,human
1128379118,FSF,neutral
1128394315,FSF,human
1128398388,FSF,neutral
1128398868,FSF,bot
1128403068,FSF,human
1128408271,FSF,neutral
1128419868,FSF,human
1128426180,FSF,human
1128442424,FSF,human
1128458438,FSF,neutral
1128470257,FSF,neutral
1128478110,FSF,human
1128486390,FSF,neutral
1128487490,FSF,neutral
1128493195,FSF,human
1128511538,FSF,neutral
1128517003,FSF,human
1128518971,FSF,bot
1128530372,FSF,bot
1128530996,FSF,neutral
1128546150,FSF,human
1128581702,FSF,neutral
1128584436,FSF,neutral
1128588481,FSF,neutral
1128629346,FSF,neutral
1128635107,FSF,human
1128650161,FSF,human
1128666674,FSF,bot
1128680906,FSF,neutral
1128697718,FSF,neutral
1128706746,FSF,neutral
1128718424,FSF,neutral
1128728185,FSF,neutral
1128764245,FSF,neutral
1128816360,FSF,neutral
1128822200,FSF,human
1128835686,FSF,neutral
1128838741,FSF,neutral
1128888824,FSF,neutral
1128898598,FSF,neutral
1128909049,FSF,neutral
1128950598,FSF,neutral
1128958266,FSF,bot
1129012411,FSF,human
1129016887,FSF,human
1129016958,FSF,human
1129032277,FSF,human
1129034947,FSF,neutral
1129036489,FSF,neutral
1129040058,FSF,neutral
1129076226,FSF,human
1129089662,FSF,neutral
1129160047,FSF,human
1129208234,FSF,neutral
1129288938,FSF,human
1129290072,FSF,human
1129308841,FSF,neutral
1129326936,FSF,human
1129401444,FSF,neutral
1129477836,FSF,human
1129533908,FSF,human
1129546351,FSF,neutral
1129592161,FSF,neutral
1129664180,FSF,neutral
1129684128,FSF,neutral
1129729476,FSF,neutral
1129803002,FSF,bot
1129813304,FSF,neutral
1129844922,FSF,neutral
1129871070,FSF,neutral
1129874462,FSF,neutral
1129878464,FSF,neutral
1129881680,FSF,human
1129884836,FSF,human
1129894363,FSF,human
1129895606,FSF,neutral
1129901942,FSF,neutral
1129905792,FSF,neutral
1129909232,FSF,neutral
1129910358,FSF,neutral
1129914116,FSF,human
1129918525,FSF,bot
1129919382,FSF,neutral
1129919550,FSF,neutral
1129919894,FSF,neutral
1129919918,FSF,neutral
1129923780,FSF,neutral
1129936399,FSF,neutral
1129937737,FSF,neutral
1129940900,FSF,neutral
1129948556,FSF,neutral
1129950846,FSF,bot
1129967911,FSF,neutral
1129972454,FSF,neutral
1130000658,FSF,neutral
1130054029,FSF,neutral
1130064529,FSF,bot
1130087737,FSF,neutral
1130107830,FSF,neutral
1130110020,FSF,human
1130123028,FSF,neutral
1130156677,FSF,neutral
1130157896,FSF,human
1130157979,FSF,neutral
1130158777,FSF,neutral
1130167357,FSF,neutral
1130207582,FSF,neutral
1130213556,FSF,neutral
1130216966,FSF,human
1130225450,FSF,human
1130227346,FSF,neutral
1130234461,FSF,neutral
1130238283,FSF,human
1130249922,FSF,neutral
1130259265,FSF,neutral
1130261916,FSF,neutral
1130266422,FSF,human
1130268866,FSF,human
1130270131,FSF,human
1130271691,FSF,human
1130283200,FSF,human
1130284382,FSF,neutral
1130288748,FSF,neutral
1130295176,FSF,human
1130295224,FSF,neutral
1130298409,FSF,neutral
1130305728,FSF,human
1130310120,FSF,human
1130312287,FSF,neutral
1130321509,FSF,bot
1130335195,FSF,bot
1130376991,FSF,neutral
1130379475,FSF,neutral
1130384803,FSF,neutral
1130386950,FSF,neutral
1130396822,FSF,neutral
1130403349,FSF,human
1130403487,FSF,human
1130409716,FSF,neutral
1130415098,FSF,human
1130419537,FSF,human
1130458686,FSF,neutral
1130485616,FSF,neutral
1130518314,FSF,bot
1130522202,FSF,neutral
1130534586,FSF,neutral
1130534930,FSF,human
1130535104,FSF,human
1130538576,FSF,human
1130539062,FSF,neutral
1130543052,FSF,human
1130546598,FSF,human
1130549228,FSF,neutral
1130557500,FSF,neutral
1130570449,FSF,neutral
1130581675,FSF,neutral
1130623285,FSF,neutral
1174317492,FSF,neutral
1174318656,FSF,human
1174321254,FSF,neutral
1174322688,FSF,bot
1174330058,FSF,neutral
1174330140,FSF,neutral
1174330976,FSF,bot
1174331114,FSF,bot
1174331750,FSF,neutral
1174332248,FSF,neutral
1174332702,FSF,bot
1174333064,FSF,bot
1174334636,FSF,bot
1174335446,FSF,bot
1174336873,FSF,human
1174337233,FSF,human
1174338175,FSF,human
1174341054,FSF,neutral
1174341847,FSF,human
1174342740,FSF,neutral
1174345260,FSF,neutral
1174346100,FSF,bot
1174349246,FSF,neutral
1174352293,FSF,neutral
1174352306,FSF,neutral
1174354111,FSF,human
1174357212,FSF,bot
1174357490,FSF,neutral
1174357622,FSF,neutral
1174357974,FSF,neutral
1174359487,FSF,neutral
1174360562,FSF,neutral
1174361588,FSF,neutral
1174366058,FSF,neutral
1174366548,FSF,human
1174367258,FSF,neutral
1174367996,FSF,bot
1174372298,FSF,neutral
1174373569,FSF,neutral
1174374654,FSF,neutral
1174379054,FSF,neutral
1174379509,FSF,neutral
1174382539,FSF,human
1174383524,FSF,human
1174387664,FSF,human
1174394299,FSF,human
1174395410,FSF,neutral
1174396243,FSF,neutral
1174396562,FSF,neutral
1174397630,FSF,human
1174398458,FSF,human
1174399688,FSF,neutral
1174400497,FSF,human
1174402410,FSF,neutral
1174402488,FSF,neutral
1174403390,FSF,neutral
1174403612,FSF,neutral
1174407720,FSF,human
1174409298,FSF,neutral
1174410324,FSF,human
1174410596,FSF,neutral
1174411070,FSF,neutral
1174412929,FSF,neutral
1174413146,FSF,neutral
1174413920,FSF,human
1174414201,FSF,neutral
1174414464,FSF,neutral
1174417388,FSF,neutral
1174417476,FSF,neutral
1174418749,FSF,human
1174420022,FSF,human
1174420404,FSF,neutral
1174420830,FSF,human
1174425121,FSF,neutral
1174425702,FSF,neutral
1174427628,FSF,human
1174429087,FSF,neutral
1174429314,FSF,neutral
1174430569,FSF,neutral
1174431032,FSF,human
1174431079,FSF,bot
1174433286,FSF,neutral
1174433768,FSF,neutral
1174434985,FSF,bot
1174435530,FSF,human
1174435964,FSF,neutral
1174436491,FSF,human
1174437590,FSF,bot
1174437858,FSF,human
1174438993,FSF,neutral
1174441682,FSF,neutral
1174443134,FSF,neutral
1174444022,FSF,neutral
1174444872,FSF,bot
1174445989,FSF,neutral
1174448394,FSF,neutral
1174450668,FSF,human
1174450896,FSF,neutral
1174450927,FSF,neutral
1174453920,FSF,neutral
1174457058,FSF,bot
1174464710,FSF,neutral
1174471358,FSF,neutral
1174472161,FSF,neutral
1174472216,FSF,neutral
1174497528,FSF,neutral
1174509800,FSF,neutral
1174510238,FSF,neutral
1174514420,FSF,neutral
1174515163,FSF,neutral
1174515206,FSF,neutral
1174518524,FSF,neutral
1174529258,FSF,neutral
1174530324,FSF,neutral
1174534844,FSF,neutral
1174536254,FSF,neutral
1174538528,FSF,neutral
1174539534,FSF,human
1174540080,FSF,neutral
1174541538,FSF,bot
1174543622,FSF,neutral
1174545259,FSF,human
1174546525,FSF,human
1174549280,FSF,bot
1174550834,FSF,neutral
1174550876,FSF,neutral
1174552537,FSF,bot
1174553017,FSF,neutral
1174554060,FSF,human
1174560156,FSF,neutral
1174560212,FSF,neutral
1174562730,FSF,human
1174564464,FSF,neutral
1174566572,FSF,bot
1174575835,FSF,human
1174577719,FSF,neutral
1174577899,FSF,neutral
1174580582,FSF,human
1174581626,FSF,human
1174585309,FSF,neutral
1174585699,FSF,neutral
1174600752,FSF,human
1174601928,FSF,neutral
1174602234,FSF,neutral
1174602264,FSF,neutral
1174603392,FSF,human
1174616234,FSF,neutral
1174616899,FSF,neutral
1174619377,FSF,human
1174619839,FSF,neutral
1174620793,FSF,neutral
1174621862,FSF,neutral
1174622065,FSF,neutral
1174622690,FSF,human
1174622822,FSF,bot
1174627123,FSF,bot
1174628442,FSF,neutral
1174631851,FSF,neutral
1174632889,FSF,neutral
1174638079,FSF,human
1174638181,FSF,human
1174641072,FSF,neutral
1174641955,FSF,neutral
1174642170,FSF,neutral
1174643364,FSF,neutral
1174643767,FSF,bot
1174644632,FSF,human
1174644924,FSF,human
1174648291,FSF,neutral
1174648296,FSF,neutral
1174649256,FSF,neutral
1174649970,FSF,neutral
1174651890,FSF,neutral
1174652005,FSF,neutral
1174656450,FSF,neutral
1174657488,FSF,neutral
1174660242,FSF,bot
1174662523,FSF,neutral
1174665463,FSF,neutral
1174670046,FSF,neutral
1174672777,FSF,neutral
1174676743,FSF,human
1174679113,FSF,neutral
1174679323,FSF,neutral
1174679592,FSF,human
1174679700,FSF,neutral
1174680708,FSF,neutral
1174682425,FSF,neutral
1174684076,FSF,neutral
1174684957,FSF,human
1174688455,FSF,bot
1174688940,FSF,neutral
1174694204,FSF,human
1174695224,FSF,human
1174696087,FSF,neutral
1174699399,FSF,neutral
1174700300,FSF,neutral
1174703832,FSF,bot
1174706054,FSF,bot
1174706798,FSF,human
1174707146,FSF,human
1174709269,FSF,neutral
1174710902,FSF,neutral
1174711836,FSF,neutral
1174712372,FSF,human
1174713944,FSF,human
1174717800,FSF,bot
1174719445,FSF,neutral
1174723886,FSF,neutral
1174724869,FSF,neutral
1174725366,FSF,neutral
1174725740,FSF,neutral
1174727760,FSF,human
1174728433,FSF,human
1174728950,FSF,bot
1174733100,FSF,neutral
1174734559,FSF,neutral
1174735315,FSF,neutral
1174738568,FSF,human
1174739257,FSF,bot
1174739436,FSF,neutral
1174739780,FSF,bot
1174739790,FSF,neutral
1174740535,FSF,human
1174742864,FSF,neutral
1174743122,FSF,neutral
1174743524,FSF,bot
1174744404,FSF,neutral
1174750884,FSF,human
1174751144,FSF,human
1174753764,FSF,neutral
1174754300,FSF,neutral
1174756808,FSF,neutral
1174757941,FSF,bot
1174759088,FSF,neutral
1174760396,FSF,neutral
1174762351,FSF,bot
1174763443,FSF,human
1174767468,FSF,neutral
1174768531,FSF,bot
1174771410,FSF,neutral
1174771632,FSF,human
1174773318,FSF,neutral
1174773870,FSF,neutral
1174775082,FSF,human
1174777898,FSF,neutral
1174778406,FSF,bot
1174778426,FSF,human
1174780532,FSF,neutral
1174780674,FSF,neutral
1174780777,FSF,human
1174781010,FSF,human
1174781425,FSF,neutral
1174785036,FSF,human
1174787304,FSF,neutral
1174789676,FSF,bot
1174790898,FSF,human
1174792195,FSF,human
1174793102,FSF,neutral
1174797008,FSF,human
1174800103,FSF,neutral
1174804556,FSF,human
1174810141,FSF,bot
1174811528,FSF,neutral
1174812978,FSF,neutral
1174816452,FSF,neutral
1174818390,FSF,neutral
1174818847,FSF,bot
1174819256,FSF,neutral
1174823942,FSF,human
1174824824,FSF,human
1174826773,FSF,human
1174831039,FSF,neutral
1174832804,FSF,neutral
1174832875,FSF,human
1174842428,FSF,neutral
1174845720,FSF,neutral
1174847785,FSF,bot
1174848200,FSF,human
1174850017,FSF,neutral
1174850107,FSF,human
1174851198,FSF,neutral
1174851200,FSF,human
1174851499,FSF,neutral
1174851782,FSF,neutral
1174853904,FSF,human
1174854703,FSF,neutral
1174855417,FSF,neutral
1174860890,FSF,human
1174865594,FSF,neutral
1174869769,FSF,human
1174872318,FSF,bot
1174872906,FSF,neutral
1174873122,FSF,neutral
1174874869,FSF,neutral
1174876764,FSF,bot
1174879028,FSF,human
1174885004,FSF,neutral
1174885962,FSF,human
1174887464,FSF,neutral
1174889395,FSF,neutral
1174889473,FSF,human
1174898036,FSF,human
1174898930,FSF,human
1174900471,FSF,bot
1174901988,FSF,neutral
1174902313,FSF,neutral
1174905187,FSF,bot
1174905692,FSF,neutral
1174906022,FSF,neutral
1174908596,FSF,human
1174909136,FSF,neutral
1174909753,FSF,bot
1174911457,FSF,bot
1174912687,FSF,neutral
1174913503,FSF,neutral
1174914138,FSF,neutral
1174915280,FSF,neutral
1174917374,FSF,human
1174918586,FSF,human
1174918676,FSF,human
1174924308,FSF,neutral
1174925106,FSF,neutral
1174926474,FSF,neutral
1174927723,FSF,human
1174929679,FSF,neutral
1174931708,FSF,neutral
1174933712,FSF,neutral
1174942093,FSF,human
1174944276,FSF,neutral
1174944620,FSF,human
1174944751,FSF,neutral
1174946815,FSF,neutral
1174948008,FSF,bot
1174950420,FSF,bot
1174959522,FSF,neutral
1174959793,FSF,neutral
1174962156,FSF,human
1174962506,FSF,neutral
1174966651,FSF,neutral
1174970576,FSF,neutral
1174971644,FSF,neutral
1174973954,FSF,bot
1174977254,FSF,human
1174977500,FSF,neutral
1174980182,FSF,neutral
1174981094,FSF,human
1174982719,FSF,neutral
1174982916,FSF,neutral
1174983931,FSF,neutral
1174986182,FSF,neutral
1174991155,FSF,neutral
1174993226,FSF,bot
1174994395,FSF,neutral
1174994587,FSF,neutral
1174998572,FSF,neutral
1174998998,FSF,bot
1175000504,FSF,neutral
1175002777,FSF,human
1175003000,FSF,neutral
1175005345,FSF,human
1175006178,FSF,human
1175009000,FSF,human
1175011722,FSF,human
1175011819,FSF,bot
1175012948,FSF,neutral
1175015820,FSF,neutral
1175016295,FSF,bot
1175021809,FSF,neutral
1175021929,FSF,neutral
1175025552,FSF,neutral
1175025703,FSF,human
1175028782,FSF,neutral
1175029616,FSF,neutral
1175029759,FSF,neutral
1175030514,FSF,human
1175031572,FSF,bot
1175034534,FSF,neutral
1175035327,FSF,human
1175036250,FSF,human
1175038892,FSF,neutral
1175039382,FSF,human
1175044778,FSF,neutral
1175053682,FSF,neutral
1175055697,FSF,neutral
1175057606,FSF,neutral
1175061374,FSF,neutral
1175062507,FSF,human
1175062736,FSF,neutral
1175064218,FSF,human
1175586606,FSF,neutral
1175587045,FSF,neutral
1175589799,FSF,neutral
1175593494,FSF,neutral
1175597359,FSF,neutral
1175602278,FSF,bot
1175603822,FSF,neutral
1175607174,FSF,neutral
1175612930,FSF,human
1175614022,FSF,neutral
1175615983,FSF,bot
1175618972,FSF,neutral
1175622312,FSF,human
1175624556,FSF,neutral
1175626327,FSF,neutral
1175627468,FSF,neutral
1175629178,FSF,neutral
1175629302,FSF,neutral
1175629345,FSF,neutral
1175633166,FSF,human
1175634584,FSF,human
1175642052,FSF,bot
1175643704,FSF,neutral
1175650981,FSF,neutral
1175651917,FSF,neutral
1175653093,FSF,human
1175654954,FSF,neutral
1175656208,FSF,neutral
1175663832,FSF,neutral
1175669130,FSF,neutral
1175670450,FSF,human
1175671008,FSF,neutral
1175671908,FSF,neutral
1175672016,FSF,human
1175675402,FSF,human
1175677580,FSF,neutral
1175678250,FSF,bot
1175681424,FSF,neutral
1175686850,FSF,neutral
1175690418,FSF,human
1175691536,FSF,neutral
1175693322,FSF,bot
1175699864,FSF,neutral
1175700618,FSF,bot
1175705202,FSF,human
1175707070,FSF,human
1175709380,FSF,bot
1175711664,FSF,human
1175717354,FSF,neutral
1175717377,FSF,neutral
1175718902,FSF,neutral
1175719664,FSF,neutral
1175720130,FSF,bot
1175724174,FSF,neutral
1175724680,FSF,neutral
1175726604,FSF,bot
1175728784,FSF,human
1175729280,FSF,bot
1175729749,FSF,human
1175730253,FSF,bot
1175730272,FSF,bot
1175731862,FSF,neutral
1175732936,FSF,human
1175734488,FSF,neutral
1175737790,FSF,bot
1175739433,FSF,neutral
1175740225,FSF,neutral
1175741276,FSF,neutral
1175742600,FSF,bot
1175748294,FSF,human
1175753239,FSF,neutral
1175754096,FSF,neutral
1175754902,FSF,bot
1175755050,FSF,human
1175757835,FSF,human
1175758454,FSF,neutral
1175762274,FSF,neutral
1175764808,FSF,neutral
1175767867,FSF,neutral
1175768702,FSF,neutral
1175771509,FSF,neutral
1175772264,FSF,neutral
1175773806,FSF,neutral
1175774436,FSF,neutral
1175777869,FSF,bot
1175782370,FSF,neutral
1175784950,FSF,neutral
1175787168,FSF,neutral
1175788465,FSF,neutral
1175790841,FSF,neutral
1175791177,FSF,human
1175791452,FSF,neutral
1175793452,FSF,neutral
1175797100,FSF,neutral
1175801724,FSF,bot
1175803050,FSF,neutral
1175806116,FSF,neutral
1175810197,FSF,neutral
1175816443,FSF,neutral
1175818194,FSF,human
1175819569,FSF,bot
1175820103,FSF,bot
1175825581,FSF,human
1175825840,FSF,bot
1175826542,FSF,neutral
1175828748,FSF,bot
1175830736,FSF,human
1175831797,FSF,neutral
1175832804,FSF,human
1175833148,FSF,human
1175834918,FSF,neutral
1175835392,FSF,neutral
1175835961,FSF,neutral
1175837136,FSF,human
1175840936,FSF,bot
1175841943,FSF,neutral
1175842940,FSF,neutral
1175848021,FSF,human
1175850312,FSF,neutral
1175850661,FSF,neutral
1175854238,FSF,human
1175859344,FSF,human
1175859786,FSF,neutral
1175860957,FSF,neutral
1175864395,FSF,bot
1175865152,FSF,human
1175868074,FSF,neutral
1175869250,FSF,neutral
1175870539,FSF,bot
1175871524,FSF,human
1175871572,FSF,neutral
1175872345,FSF,neutral
1175874906,FSF,neutral
1175878608,FSF,neutral
1175879124,FSF,human
1175881286,FSF,neutral
1175883632,FSF,neutral
1175889578,FSF,human
1175892296,FSF,neutral
1175897185,FSF,neutral
1175897192,FSF,human
1175898612,FSF,neutral
1175898787,FSF,human
1175899693,FSF,human
1175901152,FSF,neutral
1175901596,FSF,human
1175904811,FSF,neutral
1175918527,FSF,neutral
1175922644,FSF,bot
1175928048,FSF,neutral
1175931889,FSF,neutral
1175933034,FSF,neutral
1175933244,FSF,neutral
1175937380,FSF,neutral
1175937997,FSF,bot
1175940716,FSF,human
1175943655,FSF,bot
1175951042,FSF,neutral
1175956076,FSF,neutral
1175957444,FSF,neutral
1175959812,FSF,neutral
1175960761,FSF,neutral
1175961673,FSF,neutral
1175962808,FSF,human
1175963400,FSF,neutral
1175963882,FSF,neutral
1175968452,FSF,bot
1175968620,FSF,human
1175970198,FSF,neutral
1175971171,FSF,neutral
1175972964,FSF,neutral
1175979866,FSF,neutral
1175980453,FSF,neutral
1175980688,FSF,neutral
1175982799,FSF,bot
1175984785,FSF,human
1175990276,FSF,human
1175992374,FSF,neutral
1175993282,FSF,neutral
1175993419,FSF,human
1175994012,FSF,bot
1175995525,FSF,neutral
1176005634,FSF,neutral
1176006872,FSF,neutral
1176010664,FSF,human
1176016050,FSF,neutral
1176023660,FSF,human
1176024900,FSF,neutral
1176026473,FSF,neutral
1176030852,FSF,neutral
1176031873,FSF,neutral
1176037639,FSF,neutral
1176037879,FSF,bot
1176038917,FSF,human
1176039984,FSF,neutral
1176040076,FSF,neutral
1176043460,FSF,bot
1176044797,FSF,human
1176045456,FSF,neutral
1176047184,FSF,neutral
1176054547,FSF,neutral
1176056719,FSF,human
1176058368,FSF,neutral
1176060193,FSF,human
1176060493,FSF,neutral
1176062197,FSF,neutral
1176063571,FSF,human
1176064104,FSF,human
1176067166,FSF,bot
1176069402,FSF,neutral
1176070208,FSF,bot
1176074173,FSF,human
1176074503,FSF,neutral
1176077330,FSF,human
1176078956,FSF,neutral
1176090313,FSF,human
1176091038,FSF,bot
1176092251,FSF,neutral
1176098786,FSF,neutral
1176100699,FSF,neutral
1176104192,FSF,neutral
1176105391,FSF,neutral
1176106022,FSF,neutral
1176119413,FSF,neutral
1176120223,FSF,human
1176120306,FSF,neutral
1176122473,FSF,human
1176127140,FSF,neutral
1176127388,FSF,neutral
1176129667,FSF,neutral
1176131065,FSF,human
1176131214,FSF,neutral
1176132600,FSF,bot
1176135906,FSF,neutral
1176141625,FSF,neutral
1176144564,FSF,human
1176149502,FSF,neutral
1176150378,FSF,neutral
1176151704,FSF,human
1176156234,FSF,neutral
1176157068,FSF,bot
1176165122,FSF,human
1176168408,FSF,neutral
1176169747,FSF,neutral
1176172730,FSF,neutral
1176173497,FSF,neutral
1176174571,FSF,human
1176175699,FSF,neutral
1176175902,FSF,human
1176177198,FSF,human
1176177984,FSF,human
1176179941,FSF,neutral
1176184358,FSF,bot
1176186649,FSF,human
1176187844,FSF,human
1176188922,FSF,human
1176194707,FSF,bot
1176194977,FSF,neutral
1176197136,FSF,neutral
1176197437,FSF,neutral
1176198690,FSF,neutral
1176206108,FSF,bot
1176206504,FSF,bot
1176209923,FSF,human
1176210602,FSF,bot
1176210817,FSF,neutral
1176213703,FSF,neutral
1176214640,FSF,neutral
1176215258,FSF,bot
1176215833,FSF,human
1176216530,FSF,neutral
1176217807,FSF,human
1176218598,FSF,neutral
1176219258,FSF,bot
1176220436,FSF,neutral
1176220860,FSF,neutral
1176221054,FSF,human
1176223429,FSF,bot
1176224780,FSF,neutral
1176225534,FSF,neutral
1176230322,FSF,neutral
1176233665,FSF,neutral
1176241388,FSF,bot
1176241837,FSF,neutral
1176246091,FSF,bot
1176246264,FSF,neutral
1176247080,FSF,neutral
1176247873,FSF,human
1176248545,FSF,human
1176249991,FSF,neutral
1176253664,FSF,bot
1176253998,FSF,neutral
1176256675,FSF,neutral
1176258355,FSF,neutral
1176258824,FSF,neutral
1176259471,FSF,bot
1176263858,FSF,neutral
1176264324,FSF,neutral
1176265566,FSF,bot
1176266245,FSF,neutral
1176267386,FSF,human
1176267397,FSF,neutral
1176267853,FSF,human
1176268088,FSF,neutral
1176269809,FSF,neutral
1176270469,FSF,bot
1176270474,FSF,neutral
1176271057,FSF,neutral
1176272004,FSF,human
1176272094,FSF,neutral
1176274290,FSF,bot
1176275664,FSF,neutral
1176277345,FSF,human
1176277519,FSF,neutral
1176278306,FSF,neutral
1176279901,FSF,neutral
1176281940,FSF,neutral
1176282888,FSF,neutral
1176283176,FSF,neutral
1176286628,FSF,neutral
1176287881,FSF,human
1176288571,FSF,neutral
1176290131,FSF,neutral
1176291828,FSF,human
1176294272,FSF,neutral
1176297974,FSF,neutral
1176298260,FSF,human
1176298465,FSF,neutral
1176301609,FSF,human
1176306596,FSF,neutral
1176308588,FSF,bot
1176308636,FSF,bot
1176311347,FSF,neutral
1176312241,FSF,neutral
1176314646,FSF,human
1176315806,FSF,neutral
1176318060,FSF,human
1176319297,FSF,neutral
1176319747,FSF,bot
1176324859,FSF,neutral
1176325658,FSF,neutral
1176328567,FSF,neutral
1176329052,FSF,bot
1176329180,FSF,human
1176335570,FSF,neutral
1176337327,FSF,neutral
1176340279,FSF,neutral
1176342218,FSF,bot
1176344048,FSF,neutral
1176344617,FSF,neutral
1176344652,FSF,bot
1176348397,FSF,neutral
1176352386,FSF,neutral
1176354278,FSF,human
1176358165,FSF,human
1176362071,FSF,neutral
1176363709,FSF,neutral
1176365454,FSF,neutral
1176368023,FSF,bot
1176372842,FSF,human
1176374071,FSF,neutral
1176374623,FSF,human
1176374978,FSF,neutral
1176379910,FSF,neutral
1176380456,FSF,neutral
1176381007,FSF,human
1176381348,FSF,neutral
1176382580,FSF,bot
1176384235,FSF,bot
1176385015,FSF,neutral
1176387745,FSF,neutral
