id,dataset,classification
117755159,E13,bot
118024286,E13,bot
118339229,E13,bot
118898139,E13,bot
119065059,E13,bot
123582130,E13,bot
123912727,E13,bot
124439362,E13,bot
124578978,E13,bot
125088832,E13,bot
126727689,E13,bot
126737626,E13,bot
128587032,E13,bot
129214047,E13,bot
129586152,E13,bot
130766020,E13,bot
131435310,E13,bot
132104173,E13,bot
132128902,E13,bot
132182052,E13,bot
132621562,E13,bot
132888488,E13,bot
132983450,E13,bot
133447001,E13,bot
134526134,E13,bot
134803800,E13,bot
135111235,E13,bot
135248338,E13,bot
135441917,E13,bot
135525784,E13,bot
135894129,E13,bot
136622745,E13,bot
136692380,E13,bot
137390297,E13,bot
138322603,E13,bot
138438793,E13,bot
138529938,E13,bot
138867555,E13,bot
140030010,E13,bot
140191830,E13,bot
140410819,E13,bot
141669233,E13,bot
142238323,E13,bot
142335653,E13,bot
143990497,E13,bot
144207876,E13,bot
144305807,E13,bot
145748083,E13,bot
146093361,E13,bot
148536610,E13,bot
149278846,E13,bot
150026364,E13,bot
150307637,E13,bot
150983977,E13,bot
151590831,E13,bot
151602547,E13,bot
151832482,E13,bot
153094652,E13,bot
153324815,E13,bot
154267358,E13,bot
154624409,E13,bot
155845161,E13,bot
157290467,E13,bot
158859711,E13,bot
159923003,E13,bot
159931202,E13,bot
160466484,E13,bot
160883386,E13,bot
161612145,E13,bot
161845690,E13,bot
163025432,E13,bot
163354973,E13,bot
163425928,E13,bot
163932767,E13,bot
164074870,E13,bot
165042220,E13,bot
165751518,E13,bot
166094049,E13,bot
168422352,E13,bot
168761446,E13,bot
170352080,E13,bot
170384943,E13,bot
170642321,E13,bot
170649757,E13,bot
170745775,E13,bot
171422343,E13,bot
173006814,E13,bot
173164569,E13,bot
173662542,E13,bot
173788566,E13,bot
174747861,E13,bot
174762418,E13,bot
176362396,E13,bot
178507135,E13,bot
181191549,E13,bot
181477746,E13,bot
182342223,E13,bot
183148817,E13,bot
183149280,E13,bot
183201799,E13,bot
183559621,E13,bot
184102704,E13,bot
184812764,E13,bot
185390609,E13,bot
187185454,E13,bot
187491410,E13,bot
189179659,E13,bot
189263728,E13,bot
190225727,E13,bot
190569663,E13,bot
190591610,E13,bot
191391803,E13,bot
191781461,E13,bot
193657123,E13,bot
193786482,E13,bot
194232740,E13,bot
194896850,E13,bot
195322597,E13,bot
195413637,E13,bot
196514953,E13,bot
196852073,E13,bot
197027748,E13,bot
197336556,E13,bot
197347453,E13,bot
198136015,E13,bot
198196003,E13,bot
198418075,E13,bot
198678682,E13,bot
199147059,E13,bot
199597851,E13,bot
200293129,E13,bot
200482073,E13,bot
201012406,E13,bot
202244649,E13,bot
202555952,E13,bot
203107523,E13,bot
204299339,E13,bot
204480603,E13,bot
206615715,E13,bot
209128079,E13,bot
209559462,E13,bot
209733883,E13,bot
210459173,E13,bot
210483287,E13,bot
210514893,E13,bot
211487690,E13,bot
211904475,E13,bot
212175167,E13,bot
212292079,E13,bot
212724606,E13,bot
212953427,E13,bot
213061611,E13,bot
215216086,E13,bot
216361529,E13,bot
216790973,E13,bot
217350735,E13,bot
218071279,E13,bot
218092490,E13,bot
219346690,E13,bot
219617010,E13,bot
221173559,E13,bot
221690177,E13,bot
221742699,E13,bot
223533298,E13,bot
223840972,E13,bot
225045616,E13,bot
225323618,E13,bot
226197498,E13,bot
226964193,E13,bot
227817668,E13,bot
228056042,E13,bot
228306355,E13,bot
228708687,E13,bot
229298733,E13,bot
229758375,E13,bot
231058132,E13,bot
231377654,E13,bot
232560751,E13,bot
233245609,E13,bot
233287464,E13,bot
234715592,E13,bot
235303172,E13,bot
237747438,E13,bot
238107344,E13,bot
240346934,E13,bot
242064566,E13,bot
242123621,E13,bot
242301103,E13,bot
242319331,E13,bot
242341704,E13,bot
243891976,E13,bot
244625605,E13,bot
245306807,E13,bot
245430145,E13,bot
245953131,E13,bot
245970658,E13,bot
246208736,E13,bot
246886628,E13,bot
249122012,E13,bot
249692862,E13,bot
250171190,E13,bot
250842076,E13,bot
250851165,E13,bot
251313896,E13,bot
251500925,E13,bot
252516822,E13,bot
252686122,E13,bot
253281330,E13,bot
254558097,E13,bot
255656786,E13,bot
256598881,E13,bot
256689270,E13,bot
257399906,E13,bot
258762800,E13,bot
259160079,E13,bot
259428725,E13,bot
259773527,E13,bot
259894552,E13,bot
259934562,E13,bot
260636096,E13,bot
260693820,E13,bot
261223538,E13,bot
262100774,E13,bot
262165317,E13,bot
262199092,E13,bot
262235136,E13,bot
262328083,E13,bot
262898875,E13,bot
263278290,E13,bot
264333523,E13,bot
264801154,E13,bot
265419912,E13,bot
265529493,E13,bot
268773741,E13,bot
269535022,E13,bot
270472440,E13,bot
271032827,E13,bot
272876921,E13,bot
273686840,E13,bot
274536794,E13,bot
279139861,E13,bot
279147035,E13,bot
279211405,E13,bot
279461605,E13,bot
279557700,E13,bot
279644158,E13,bot
282738890,E13,bot
283521316,E13,bot
283906965,E13,bot
284481700,E13,bot
284657297,E13,bot
285724171,E13,bot
286790717,E13,bot
286798567,E13,bot
287557719,E13,bot
288148846,E13,bot
288798453,E13,bot
289859824,E13,bot
290723075,E13,bot
290734286,E13,bot
291290779,E13,bot
291314239,E13,bot
291403211,E13,bot
292565648,E13,bot
292577710,E13,bot
292912980,E13,bot
293394867,E13,bot
295168932,E13,bot
295788103,E13,bot
295961505,E13,bot
296876973,E13,bot
296999433,E13,bot
298018338,E13,bot
298459779,E13,bot
298489056,E13,bot
299837277,E13,bot
299837762,E13,bot
300796010,E13,bot
300838107,E13,bot
302114763,E13,bot
305386550,E13,bot
305553835,E13,bot
305551682,E13,bot
307790129,E13,bot
308151060,E13,bot
308672071,E13,bot
309800578,E13,bot
310250028,E13,bot
310401703,E13,bot
310496499,E13,bot
311394394,E13,bot
311505461,E13,bot
314030119,E13,bot
314922007,E13,bot
315436528,E13,bot
318661130,E13,bot
319054277,E13,bot
319091474,E13,bot
320880780,E13,bot
321266890,E13,bot
321281383,E13,bot
321425967,E13,bot
322587980,E13,bot
323379897,E13,bot
323809354,E13,bot
323937090,E13,bot
324440293,E13,bot
325551297,E13,bot
326054560,E13,bot
327397233,E13,bot
327510902,E13,bot
329008715,E13,bot
329103684,E13,bot
330202919,E13,bot
330327779,E13,bot
331312863,E13,bot
331875962,E13,bot
332389973,E13,bot
332699729,E13,bot
335208230,E13,bot
335832794,E13,bot
335837698,E13,bot
336406661,E13,bot
337161930,E13,bot
338284756,E13,bot
339058002,E13,bot
340346783,E13,bot
340364061,E13,bot
340396112,E13,bot
340951450,E13,bot
341339579,E13,bot
343307517,E13,bot
343473585,E13,bot
344525772,E13,bot
346829273,E13,bot
347274232,E13,bot
348430064,E13,bot
348981732,E13,bot
349204176,E13,bot
349626625,E13,bot
349929809,E13,bot
350160058,E13,bot
350244854,E13,bot
350791585,E13,bot
351555225,E13,bot
353011489,E13,bot
353768504,E13,bot
354796858,E13,bot
354818247,E13,bot
355600495,E13,bot
357129429,E13,bot
358733502,E13,bot
359926634,E13,bot
360547500,E13,bot
361097511,E13,bot
361746019,E13,bot
361784332,E13,bot
362993719,E13,bot
363251033,E13,bot
363830865,E13,bot
364111442,E13,bot
364277230,E13,bot
364323869,E13,bot
364776732,E13,bot
364805437,E13,bot
364851614,E13,bot
365372541,E13,bot
365383515,E13,bot
365440652,E13,bot
365622635,E13,bot
365665311,E13,bot
366116632,E13,bot
367240411,E13,bot
368540321,E13,bot
368579486,E13,bot
369537903,E13,bot
370193929,E13,bot
370625229,E13,bot
370850929,E13,bot
373579998,E13,bot
373947833,E13,bot
374062715,E13,bot
374488191,E13,bot
375209946,E13,bot
376425777,E13,bot
376677633,E13,bot
376705770,E13,bot
377304816,E13,bot
377389027,E13,bot
377914761,E13,bot
378009515,E13,bot
379114417,E13,bot
379260334,E13,bot
380015773,E13,bot
380172348,E13,bot
380319760,E13,bot
381030516,E13,bot
381666513,E13,bot
381950248,E13,bot
381960133,E13,bot
382178634,E13,bot
382271109,E13,bot
383292062,E13,bot
383387954,E13,bot
383825758,E13,bot
384753006,E13,bot
384932218,E13,bot
385868840,E13,bot
386034126,E13,bot
386779723,E13,bot
387718926,E13,bot
387971079,E13,bot
388348486,E13,bot
388842116,E13,bot
389400082,E13,bot
389652102,E13,bot
389715862,E13,bot
390428793,E13,bot
390730174,E13,bot
390759955,E13,bot
390972554,E13,bot
391362651,E13,bot
391526633,E13,bot
391572279,E13,bot
391614396,E13,bot
391924068,E13,bot
392210280,E13,bot
392247237,E13,bot
392676979,E13,bot
393628023,E13,bot
393980520,E13,bot
394004577,E13,bot
394007331,E13,bot
394217175,E13,bot
394233142,E13,bot
394628127,E13,bot
394726610,E13,bot
394814291,E13,bot
395014721,E13,bot
396173375,E13,bot
396462550,E13,bot
396515695,E13,bot
396618509,E13,bot
396625283,E13,bot
396796142,E13,bot
396898731,E13,bot
396900261,E13,bot
397236414,E13,bot
397320325,E13,bot
397324373,E13,bot
397534181,E13,bot
397629967,E13,bot
398090733,E13,bot
398442529,E13,bot
399484359,E13,bot
399572723,E13,bot
400300086,E13,bot
400546232,E13,bot
400748069,E13,bot
401423776,E13,bot
401502696,E13,bot
402866477,E13,bot
402955893,E13,bot
402979897,E13,bot
403461794,E13,bot
403766373,E13,bot
404069171,E13,bot
404987270,E13,bot
405035087,E13,bot
405140479,E13,bot
405418046,E13,bot
405574548,E13,bot
406165467,E13,bot
406162937,E13,bot
406907214,E13,bot
406962616,E13,bot
407024811,E13,bot
407101499,E13,bot
407689676,E13,bot
407844335,E13,bot
407964674,E13,bot
408087080,E13,bot
408348854,E13,bot
408466988,E13,bot
409118790,E13,bot
410044683,E13,bot
410719897,E13,bot
410941537,E13,bot
411386883,E13,bot
411410885,E13,bot
412112516,E13,bot
412145728,E13,bot
412240393,E13,bot
412325725,E13,bot
412601262,E13,bot
413233876,E13,bot
413255529,E13,bot
413269532,E13,bot
413296140,E13,bot
413332388,E13,bot
413917055,E13,bot
414966228,E13,bot
415021649,E13,bot
415063303,E13,bot
415073613,E13,bot
415630833,E13,bot
415900150,E13,bot
416157197,E13,bot
416194495,E13,bot
416351352,E13,bot
416502198,E13,bot
417190929,E13,bot
417280214,E13,bot
417735070,E13,bot
417770099,E13,bot
417807946,E13,bot
417833332,E13,bot
418024172,E13,bot
418046391,E13,bot
418140622,E13,bot
418153325,E13,bot
418247241,E13,bot
418584043,E13,bot
418641071,E13,bot
418762910,E13,bot
418986680,E13,bot
419519797,E13,bot
419617449,E13,bot
419617600,E13,bot
419672622,E13,bot
420253558,E13,bot
420995289,E13,bot
421002902,E13,bot
421346603,E13,bot
421847529,E13,bot
422807985,E13,bot
422830732,E13,bot
423021992,E13,bot
423613846,E13,bot
424265380,E13,bot
424273053,E13,bot
425223279,E13,bot
425263052,E13,bot
425380217,E13,bot
425759519,E13,bot
425840466,E13,bot
425908255,E13,bot
426044579,E13,bot
426178907,E13,bot
426531620,E13,bot
427676471,E13,bot
427674701,E13,bot
428117425,E13,bot
428202366,E13,bot
428261162,E13,bot
428263137,E13,bot
428384851,E13,bot
428904234,E13,bot
428981185,E13,bot
429262110,E13,bot
429718007,E13,bot
429808930,E13,bot
432377556,E13,bot
432624274,E13,bot
433162117,E13,bot
433304048,E13,bot
433319326,E13,human
433546930,E13,bot
433627975,E13,bot
433984610,E13,bot
434460614,E13,bot
434591482,E13,bot
434731905,E13,bot
434826176,E13,bot
434832805,E13,bot
435224000,E13,bot
435269515,E13,bot
435327100,E13,bot
435724709,E13,bot
436612105,E13,bot
436807160,E13,bot
436961762,E13,bot
437007483,E13,bot
437363242,E13,bot
437456557,E13,bot
437783167,E13,bot
438437579,E13,bot
438484498,E13,bot
438760662,E13,bot
438756932,E13,bot
439054192,E13,bot
439062828,E13,bot
718684188,E13,bot
478994018,E13,bot
984297403,E13,bot
551056105,E13,bot
439855752,E13,bot
439875805,E13,bot
479451474,E13,bot
439972535,E13,bot
440184518,E13,bot
479677768,E13,bot
440311767,E13,bot
479725767,E13,bot
722214212,E13,bot
985509799,E13,bot
551835101,E13,bot
440691931,E13,bot
551894180,E13,bot
479832822,E13,bot
986163288,E13,bot
440858782,E13,bot
722825599,E13,bot
480279324,E13,bot
552190256,E13,bot
441483457,E13,bot
986839782,E13,bot
552577697,E13,bot
552606214,E13,bot
987068240,E13,bot
442075220,E13,bot
725675244,E13,bot
480715104,E13,bot
480790768,E13,bot
726845964,E13,bot
987656269,E13,bot
553617306,E13,bot
481632109,E13,bot
481648575,E13,bot
988985683,E13,bot
444833485,E13,bot
482086639,E13,bot
554309481,E13,bot
482131412,E13,bot
482157356,E13,bot
482162835,E13,bot
731429204,E13,bot
445345005,E13,bot
482242692,E13,bot
989622720,E13,bot
989639142,E13,bot
445761780,E13,bot
446083368,E13,bot
446143453,E13,bot
733154665,E13,bot
482981498,E13,bot
446590484,E13,bot
734619301,E13,bot
483073065,E13,bot
446987691,E13,bot
991254878,E13,bot
555420716,E13,bot
447241184,E13,bot
555906816,E13,bot
483836463,E13,bot
737616414,E13,bot
484179231,E13,bot
556794851,E13,bot
484613799,E13,bot
993583230,E13,bot
557215750,E13,bot
449219266,E13,bot
485137549,E13,bot
743284770,E13,bot
557616612,E13,bot
450054622,E13,bot
744107612,E13,bot
995452020,E13,bot
485686619,E13,bot
485713097,E13,bot
450630648,E13,bot
450747981,E13,bot
450891761,E13,bot
486198118,E13,bot
451033303,E13,bot
451370524,E13,bot
451397835,E13,bot
486598436,E13,bot
558524379,E13,bot
451597109,E13,bot
486966473,E13,bot
487416678,E13,bot
750948720,E13,bot
751241954,E13,bot
452814756,E13,bot
452828946,E13,bot
453238264,E13,bot
487969309,E13,bot
753397160,E13,bot
560223770,E13,bot
1000486495,E13,bot
560271082,E13,bot
453885595,E13,bot
488706826,E13,bot
755737819,E13,bot
454200724,E13,bot
1001875776,E13,bot
454318003,E13,bot
560657748,E13,bot
454914980,E13,bot
1002533372,E13,bot
489345934,E13,bot
1003664215,E13,bot
455266133,E13,bot
455340385,E13,bot
455651875,E13,bot
455775628,E13,bot
455979285,E13,bot
761723172,E13,bot
762202957,E13,bot
1004883073,E13,bot
562125685,E13,bot
562250174,E13,bot
1006095223,E13,bot
456823762,E13,bot
490625409,E13,bot
765311754,E13,bot
457775543,E13,bot
491690867,E13,bot
492177690,E13,bot
564653953,E13,bot
770176435,E13,bot
492501987,E13,bot
564963576,E13,bot
459628045,E13,bot
459646843,E13,bot
459678083,E13,bot
459680754,E13,bot
1009413198,E13,bot
1010619756,E13,bot
566141260,E13,bot
460985875,E13,bot
493847017,E13,bot
461010838,E13,bot
566374197,E13,bot
493941903,E13,bot
494006512,E13,bot
1011395167,E13,bot
461425627,E13,bot
494262961,E13,bot
494266249,E13,bot
567056353,E13,bot
567155716,E13,bot
567510788,E13,bot
495045945,E13,bot
495053365,E13,bot
495077879,E13,bot
462889040,E13,bot
568453926,E13,bot
462971394,E13,bot
568473793,E13,bot
495507361,E13,bot
495731957,E13,bot
568955495,E13,bot
463246965,E13,bot
1014830304,E13,bot
496144150,E13,bot
463889910,E13,bot
496295496,E13,bot
569879248,E13,bot
496588802,E13,bot
1015888195,E13,bot
496968634,E13,bot
464790896,E13,bot
497125259,E13,bot
464858061,E13,bot
497258691,E13,bot
497302053,E13,bot
465298629,E13,bot
1017813961,E13,bot
465431316,E13,bot
465433625,E13,bot
571938412,E13,bot
498042431,E13,bot
498054058,E13,bot
787115406,E13,bot
498358491,E13,bot
466489818,E13,bot
466686655,E13,bot
498814013,E13,bot
466712165,E13,bot
498826553,E13,bot
466756548,E13,bot
1020696912,E13,bot
498935613,E13,bot
1022226144,E13,bot
573690882,E13,bot
573749510,E13,bot
791874462,E13,bot
792462121,E13,bot
792517914,E13,bot
468198674,E13,bot
499996521,E13,bot
574385968,E13,bot
500246041,E13,bot
794406714,E13,bot
574488060,E13,bot
794598979,E13,bot
795590899,E13,bot
796144921,E13,bot
501094162,E13,bot
501128285,E13,bot
469580096,E13,bot
797833478,E13,bot
470227974,E13,bot
470232795,E13,bot
470254611,E13,bot
470379248,E13,bot
502037826,E13,bot
800130746,E13,bot
800457696,E13,bot
502315142,E13,bot
470868745,E13,bot
502774039,E13,bot
1030992019,E13,bot
1031110604,E13,human
503051163,E13,bot
471093612,E13,bot
801510450,E13,bot
471203497,E13,bot
1032386005,E13,bot
503425054,E13,bot
577422947,E13,bot
1033055161,E13,bot
471422290,E13,bot
471533963,E13,bot
471826933,E13,bot
471992869,E13,bot
578916985,E13,bot
472765052,E13,bot
472778739,E13,bot
473043012,E13,bot
506055335,E13,bot
1037103888,E13,human
1037178583,E13,bot
1037384052,E13,bot
506501965,E13,bot
581136968,E13,bot
474043803,E13,bot
581407038,E13,bot
507498746,E13,bot
1038384050,E13,bot
1039093681,E13,bot
813467726,E13,bot
582954523,E13,bot
509056809,E13,bot
583205235,E13,bot
509320296,E13,bot
510047880,E13,bot
1041823142,E13,bot
1042842432,E13,bot
476760491,E13,bot
476800666,E13,bot
585439502,E13,bot
477006767,E13,bot
1044916752,E13,bot
512362882,E13,bot
477309080,E13,bot
585849333,E13,bot
477552640,E13,bot
512455607,E13,bot
585968039,E13,bot
477660093,E13,bot
477824021,E13,bot
1047668299,E13,bot
586584556,E13,bot
825336607,E13,bot
513726022,E13,bot
587326472,E13,bot
587515464,E13,bot
587569514,E13,bot
1050665527,E13,bot
827287514,E13,bot
587665339,E13,bot
1052685680,E13,bot
829400054,E13,bot
515271142,E13,bot
831741072,E13,bot
516038414,E13,bot
834186096,E13,bot
516737722,E13,bot
516811154,E13,bot
835249056,E13,bot
835763546,E13,bot
517073805,E13,bot
517400735,E13,bot
1058497004,E13,bot
517883021,E13,bot
838292834,E13,bot
591104103,E13,bot
1059054242,E13,bot
841859053,E13,bot
592579646,E13,bot
1062916164,E13,human
593546714,E13,bot
845102904,E13,bot
1064278820,E13,bot
1064992789,E13,bot
594583577,E13,bot
594651076,E13,bot
594683175,E13,bot
848909828,E13,bot
522925470,E13,bot
1065760964,E13,bot
594960544,E13,bot
523331583,E13,bot
523680032,E13,bot
595539789,E13,bot
851233315,E13,bot
524820621,E13,bot
524836438,E13,bot
852611210,E13,bot
596540298,E13,bot
1069178154,E13,bot
597381176,E13,bot
526482947,E13,bot
855282331,E13,bot
1070376564,E13,bot
1070682204,E13,bot
856270100,E13,bot
1071137462,E13,bot
857857747,E13,bot
1072217274,E13,bot
858190442,E13,bot
528501469,E13,bot
858836726,E13,human
599343100,E13,bot
1074439423,E13,bot
599940695,E13,bot
600090702,E13,bot
529563591,E13,bot
529711103,E13,bot
862068776,E13,bot
862114981,E13,bot
531280420,E13,bot
601192738,E13,bot
863369492,E13,bot
601256893,E13,bot
531442979,E13,bot
531640494,E13,bot
601810260,E13,bot
602182097,E13,bot
602212821,E13,bot
1081092084,E13,bot
533130509,E13,bot
1082746016,E13,human
1082796816,E13,bot
533552597,E13,bot
1084115989,E13,bot
603836322,E13,bot
868645789,E13,bot
868757713,E13,bot
868906542,E13,bot
535140940,E13,bot
869587356,E13,bot
535333357,E13,bot
870391651,E13,bot
1087095313,E13,bot
605296679,E13,bot
1089293960,E13,bot
1089449275,E13,bot
1090138922,E13,bot
1091884188,E13,human
875972814,E13,bot
538287562,E13,bot
876501625,E13,bot
608022298,E13,bot
877925696,E13,bot
878747629,E13,bot
1095958825,E13,bot
1096575422,E13,bot
880855315,E13,bot
609496197,E13,bot
882148280,E13,bot
540803768,E13,bot
1099363334,E13,bot
610747900,E13,bot
610861270,E13,bot
610896066,E13,bot
885222252,E13,bot
611783684,E13,bot
542151024,E13,bot
612645350,E13,bot
613523546,E13,bot
889616856,E13,bot
613553896,E13,bot
543842787,E13,bot
1105975490,E13,bot
544470195,E13,bot
545269203,E13,bot
545291748,E13,bot
546039069,E13,bot
546367438,E13,bot
546885822,E13,bot
1111771471,E13,bot
547141135,E13,bot
618038687,E13,bot
547477084,E13,bot
900040604,E13,bot
618382051,E13,bot
547680256,E13,bot
547811916,E13,bot
548605379,E13,bot
548727018,E13,bot
1116460440,E13,bot
620243872,E13,bot
1119028134,E13,bot
621741580,E13,bot
621971039,E13,bot
622239105,E13,bot
908843828,E13,bot
1124327604,E13,bot
624420623,E13,bot
624543149,E13,bot
1127430120,E13,bot
913455692,E13,bot
914725128,E13,bot
1129520276,E13,human
915739543,E13,bot
1130868744,E13,bot
1130960574,E13,bot
917243564,E13,bot
1132376958,E13,bot
918001130,E13,bot
1133943835,E13,bot
627845498,E13,bot
918993840,E13,bot
628453024,E13,bot
920600658,E13,bot
1137300811,E13,bot
629661106,E13,bot
631128691,E13,bot
631876055,E13,bot
632045063,E13,bot
924714103,E13,bot
632296235,E13,bot
632419314,E13,bot
632742781,E13,bot
632805096,E13,bot
633105430,E13,bot
928712431,E13,bot
1151295038,E13,bot
636107261,E13,bot
930035833,E13,human
932445193,E13,bot
702445104,E13,bot
702727668,E13,bot
934466887,E13,bot
934949900,E13,bot
936597188,E13,bot
705736374,E13,bot
936902059,E13,bot
706819428,E13,bot
707526853,E13,bot
708429391,E13,bot
938838264,E13,bot
939438061,E13,bot
939617401,E13,bot
711216631,E13,bot
714240744,E13,bot
1168487113,E13,bot
716206832,E13,bot
944648335,E13,bot
944979661,E13,bot
947255689,E13,bot
1174404932,E13,bot
1179541274,E13,bot
951290342,E13,bot
951523590,E13,bot
952055166,E13,bot
953315216,E13,bot
1187572176,E13,bot
1188730825,E13,bot
955497098,E13,bot
1189056510,E13,human
955806343,E13,bot
1193292998,E13,bot
958530558,E13,human
961125284,E13,bot
962847698,E13,bot
1204191037,E13,bot
1204535834,E13,bot
964996225,E13,bot
1205795042,E13,bot
1205923694,E13,bot
968446106,E13,bot
970505658,E13,bot
971576125,E13,bot
1216631100,E13,bot
1219155151,E13,bot
1219247983,E13,human
1219743308,E13,bot
974171288,E13,bot
974190704,E13,bot
974558708,E13,bot
976068038,E13,bot
976844444,E13,bot
977265403,E13,bot
981556177,E13,bot
15350901,E13,bot
